,Unnamed: 0,word,pictogram_id,synset,word_senses,
23976,23976,sixty seven,29378,02192849-s,sixty-seven%5:00:00:cardinal:00,
23977,23977,Spain,28967,09023321-n,spain%1:15:00::,
23986,23986,sixty eight,29380,02192947-s,sixty-eight%5:00:00:cardinal:00,
23999,23999,fifty five,29354,02191710-s,fifty-five%5:00:00:cardinal:00,
24012,24012,sixty five,29374,02192662-s,sixty-five%5:00:00:cardinal:00,
24018,24018,seventy,29388,13749894-n,seventy%1:23:00::,
24020,24020,seventy,29388,02193141-s,seventy%5:00:00:cardinal:00,
24029,24029,seventy five,29398,02193647-s,seventy-five%5:00:00:cardinal:00,
24038,24038,seventy four,29396,02193547-s,seventy-four%5:00:00:cardinal:00,
24047,24047,fifty four,29352,02191616-s,fifty-four%5:00:00:cardinal:00,
24056,24056,sixty nine,29382,02193046-s,sixty-nine%5:00:00:cardinal:00,
24065,24065,seventy seven,29402,02193844-s,seventy-seven%5:00:00:cardinal:00,
24074,24074,seventy eight,29404,13750033-n,seventy-eight%1:23:00::,
24077,24077,seventy eight,29404,02193947-s,seventy-eight%5:00:00:cardinal:00,
24086,24086,seventy nine,29406,02194051-s,seventy-nine%5:00:00:cardinal:00,
24095,24095,seventy one,29390,02193249-s,seventy-one%5:00:00:cardinal:00,
24104,24104,eighty one,29412,02194255-s,eighty-one%5:00:00:cardinal:00,
24117,24117,seventy three,29394,02193444-s,seventy-three%5:00:00:cardinal:00,
24126,24126,seventy six,29400,02193746-s,seventy-six%5:00:00:cardinal:00,
24135,24135,eighty four,29418,02194550-s,eighty-four%5:00:00:cardinal:00,
24144,24144,eighty five,29420,02194649-s,eighty-five%5:00:00:cardinal:00,
24150,24150,eighty,29410,13750164-n,eighty%1:23:00::,
24152,24152,eighty,29410,02194151-s,eighty%5:00:00:cardinal:00,
24161,24161,eighty six,29422,02194747-s,eighty-six%5:00:00:cardinal:00,
24170,24170,eighty seven,29424,02194844-s,eighty-seven%5:00:00:cardinal:00,
24179,24179,eighty eight,29426,02194946-s,eighty-eight%5:00:00:cardinal:00,
24188,24188,seventy two,29392,02193346-s,seventy-two%5:00:00:cardinal:00,
24197,24197,eighty nine,29428,02195049-s,eighty-nine%5:00:00:cardinal:00,
24206,24206,eighty two,29414,02194351-s,eighty-two%5:00:00:cardinal:00,
24215,24215,ninety three,29438,02195423-s,ninety-three%5:00:00:cardinal:00,
24224,24224,ninety four,29440,02195523-s,ninety-four%5:00:00:cardinal:00,
24230,24230,ninety,29430,13750297-n,ninety%1:23:00::,
24232,24232,ninety,29430,02195145-s,ninety%5:00:00:cardinal:00,
24241,24241,ninety one,29434,02195234-s,ninety-one%5:00:00:cardinal:00,
24250,24250,ninety five,29442,02195620-s,ninety-five%5:00:00:cardinal:00,
24259,24259,ninety seven,29446,02195811-s,ninety-seven%5:00:00:cardinal:00,
24268,24268,ninety two,29436,02195328-s,ninety-two%5:00:00:cardinal:00,
24277,24277,eighty three,29416,02194448-s,eighty-three%5:00:00:cardinal:00,
24286,24286,ninety six,29444,02195716-s,ninety-six%5:00:00:cardinal:00,
24301,24301,ninety nine,29450,02196012-s,ninety-nine%5:00:00:cardinal:00,
24325,24325,ninety eight,29448,02195911-s,ninety-eight%5:00:00:cardinal:00,
24327,24327,900,29432,13582013-n,number%1:23:00::,
24398,24398,19:00,29506,00197182-r,o'clock%4:02:00::,
24435,24435,fried eggs,29548,07843636-n,fried_egg%1:13:00::,
24443,24443,series,29553,08457976-n,series%1:14:00::,
24472,24472,18:45,29540,15234942-n,quarter%1:28:03::,
24474,24474,piggy back ride,29566,00319513-n,piggyback%1:04:00::,
24476,24476,piggy back ride,29566,01601934-v,piggyback%2:35:00::,
24489,24489,Azerbaijan,29570,09018162-n,azerbaijan%1:15:00::,
24490,24490,Holland,29568,08949093-n,holland%1:15:00::,
24495,24495,Armenia,29569,09017526-n,armenia%1:15:00::,
24496,24496,Belarus,29571,09011151-n,belarus%1:15:00::,
24497,24497,Georgia,29575,09018848-n,georgia%1:15:01::,
24499,24499,Hungary,29576,08952190-n,hungary%1:15:00::,
24501,24501,twenty,29550,13748128-n,twenty%1:23:00::,
24503,24503,twenty,29550,02188317-s,twenty%5:00:00:cardinal:00,
24504,24504,Estonia,29574,09012297-n,estonia%1:15:00::,
24505,24505,Moldova,29580,09014586-n,moldova%1:15:00::,
24506,24506,Malta,29579,08966408-n,malta%1:15:00::,
24507,24507,San Marino,29581,08992181-n,san_marino%1:15:00::,
24508,24508,Liechtenstein,29578,08960548-n,liechtenstein%1:15:00::,
24509,24509,Ukraine,29583,09014979-n,ukraine%1:15:00::,
24510,24510,Slovakia,29572,08759013-n,slovakia%1:15:00::,
24512,24512,Turkey,29582,09039411-n,turkey%1:15:00::,
24513,24513,Albania,29585,08704822-n,albania%1:15:00::,
24514,24514,Latvia,29577,09013074-n,latvia%1:15:00::,
24515,24515,Slovenia,29586,08818444-n,slovenia%1:15:00::,
24516,24516,Mexico,29591,08740875-n,mexico%1:15:00::,
24519,24519,US,29588,09044862-n,us%1:15:00::,
24520,24520,United States,29588,09044862-n,united_states%1:15:00::,
24521,24521,Peru,29592,08979054-n,peru%1:15:00::,
24522,24522,Colombia,29593,08732116-n,colombia%1:15:00::,
24524,24524,Bolivia,29595,08852843-n,bolivia%1:15:00::,
24526,24526,Venezuela,29597,09161803-n,venezuela%1:15:00::,
24527,24527,Ecuador,29600,08776687-n,ecuador%1:15:00::,
24528,24528,Guyana,29601,08948346-n,guyana%1:15:00::,
24529,24529,Argentina,29590,02542804-n,argentina%1:05:00::,
24530,24530,Brazil,29589,08853741-n,brazil%1:15:00::,
24531,24531,Uruguay,29602,09160295-n,uruguay%1:15:00::,
24533,24533,Honduras,29606,08737716-n,honduras%1:15:00::,
24534,24534,Nicaragua,29604,08738820-n,nicaragua%1:15:00::,
24535,24535,Cuba,29607,08750334-n,cuba%1:15:00::,
24542,24542,Surinam,29603,09030752-n,suriname%1:15:00::,
24543,24543,Canada,29587,08820121-n,canada%1:15:00::,
24549,24549,exit,29622,00058519-n,exit%1:04:00::,
24550,24550,Chile,29598,08720481-n,chile%1:15:00::,
24551,24551,Paraguay,29599,08978343-n,paraguay%1:15:00::,
24562,24562,healthy,29648,01170243-a,healthy%3:00:00::,
24567,24567,El Salvador,29653,08738272-n,el_salvador%1:15:00::,
24569,24569,Trinidad and Tobago,29655,08756202-n,trinidad_and_tobago%1:15:00::,
24573,24573,labyrinth,29627,03733281-n,maze%1:06:00::,
24574,24574,pass,29634,02525044-v,pass%2:41:08::,
24576,24576,flunk,29639,02523521-v,fail%2:41:01::,
24578,24578,climb up,29662,01921964-v,climb_up%2:38:00::,
24579,24579,fart,29666,00839597-n,fart%1:04:00::,
24583,24583,fertilise,29664,00502757-v,fertilize%2:30:00::,
24589,24589,fall down,29674,01972298-v,fall%2:38:03::,
24592,24592,fall down,29674,01984119-v,fall%2:38:14::,
24595,24595,fall down,29674,00031277-v,fall_over%2:29:00::,
24597,24597,skid,29676,00329031-n,skid%1:04:00::,
24599,24599,skid,29676,01870275-v,slide%2:38:01::,
24601,24601,tourer,29644,10718131-n,tourist%1:18:00::,
24602,24602,mammoth,29682,02504770-n,mammoth%1:05:00::,
24603,24603,avalanche,29686,07405137-n,avalanche%1:11:00::,
24605,24605,European grouse,29690,01797020-n,capercaillie%1:05:00::,
24609,24609,pimples,29668,14222112-n,acne%1:26:00::,
24613,24613,pimples,29668,14333863-n,papule%1:26:00::,
24617,24617,pimples,29668,14334122-n,pustule%1:26:00::,
24620,24620,weathercock,29698,04568069-n,vane%1:06:00::,
24623,24623,adorn,29670,01675963-v,decorate%2:36:00::,
24630,24630,lying downwards,29658,02492981-s,downward%5:00:00:down:00,
24631,24631,Easter egg,29678,07841800-n,easter_egg%1:13:00::,
24637,24637,wildebeest,29694,02421449-n,gnu%1:05:00::,
24638,24638,drink,29716,01170052-v,drink%2:34:00::,
24643,24643,Guatemala,29724,08737041-n,guatemala%1:15:00::,
24644,24644,rhea,29702,01521756-n,rhea%1:05:02::,
24648,24648,clay vessel,29706,03133415-n,crock%1:06:00::,
24653,24653,Panama,29725,08739206-n,panama%1:15:00::,
24654,24654,Costa Rica,29726,08736107-n,costa_rica%1:15:00::,
24655,24655,Dominican Republic,29727,08752021-n,dominican_republic%1:15:00::,
24656,24656,cartridge,29710,02971691-n,cartridge%1:06:00::,
24659,24659,Jamaica,29731,08753933-n,jamaica%1:15:00::,
24661,24661,Saint Kitts and Nevis,29735,08987423-n,saint_kitts_and_nevis%1:15:00::,
24665,24665,Belize,29729,08737521-n,belize%1:15:00::,
24668,24668,vacuum-clean,29740,01244853-v,vacuum%2:35:00::,
24670,24670,broom,29742,01393714-v,sweep%2:35:00::,
24675,24675,wash,29744,01393339-v,wipe_up%2:35:00::,
24676,24676,mop,29744,01393339-v,mop%2:35:01::,
24680,24680,Haiti,29728,08751494-n,haiti%1:15:00::,
24688,24688,hoist,29752,01455184-v,hoist%2:35:00::,
24694,24694,prairie wolf,29768,02114855-n,coyote%1:05:00::,
24695,24695,Madonna lily,29772,12426978-n,madonna_lily%1:20:00::,
24700,24700,Barbados,29732,08755436-n,barbados%1:15:01::,
24701,24701,Bahamas,29730,08847268-n,bahamas%1:15:00::,
24702,24702,Grenada,29733,08946909-n,grenada%1:15:00::,
24703,24703,piranha,29776,02584449-n,piranha%1:05:00::,
24706,24706,fang,29784,01465593-n,fang%1:05:01::,
24707,24707,cannon,29792,02950256-n,cannon%1:06:00::,
24708,24708,folding screen,29796,04152387-n,screen%1:06:03::,
24709,24709,Greco-Roman wrestling,29806,00447957-n,greco-roman_wrestling%1:04:00::,
24711,24711,broach,29788,02906438-n,brooch%1:06:00::,
24712,24712,cowbell,29780,03123917-n,cowbell%1:06:00::,
24716,24716,snowboard,29810,00329468-n,snowboarding%1:04:00::,
24719,24719,snowboard,29810,10617665-n,snowboarder%1:18:00::,
24722,24722,snowboard,29810,02104860-v,snowboard%2:38:00::,
24728,24728,catheterise,29820,00188721-v,catheterize%2:30:00::,
24731,24731,aspirate phlegms,29826,01540693-v,aspirate%2:35:00::,
24733,24733,rye,29808,07685730-n,rye_bread%1:13:00::,
24743,24743,measure fever,29830,01116360-n,thermometry%1:04:00::,
24747,24747,laundry,29841,03648066-n,laundry%1:06:00::,
24749,24749,model management,29843,10324560-n,model%1:18:00::,
24751,24751,model management,29843,14000403-n,representation%1:26:00::,
24752,24752,Tarzan,29800,09603761-n,tarzan%1:18:00::,
24753,24753,orientation,29804,13828075-n,orientation%1:24:00::,
24755,24755,tea,29802,07933154-n,tea_bag%1:13:00::,
24757,24757,tea,29802,04396808-n,tea_bag%1:06:00::,
24759,24759,tea,29802,07933274-n,tea%1:13:00::,
24762,24762,intravenous route,29812,01058983-n,intravenous_feeding%1:04:00::,
24768,24768,intravenous route,29812,02890703-a,intravenous%3:01:00::,
24772,24772,daycare,29853,01210439-n,daycare%1:04:00::,
24781,24781,women care center,29849,00851994-n,birth_control%1:04:00::,
24794,24794,sports council,29873,08310949-n,council%1:14:01::,
24800,24800,expel,29879,02501738-v,expel%2:41:00::,
24802,24802,expel,29879,02401809-v,throw_out%2:41:00::,
24804,24804,expel,29879,00206927-n,ejection%1:04:00::,
24805,24805,planetarium,29877,03956157-n,planetarium%1:06:03::,
24806,24806,planetarium,29877,03955809-n,planetarium%1:06:01::,
24812,24812,electronic store,29887,02718497-a,electronic%3:01:00::,
24816,24816,cosmetician center,29889,09845999-n,beautician%1:18:00::,
24818,24818,cosmetician center,29889,09967063-n,cosmetician%1:18:00::,
24825,24825,estate agency,29893,10509810-n,real_estate_broker%1:18:00::,
24827,24827,hunting & fishing shop,29885,00452293-n,hunt%1:04:01::,
24828,24828,hunting & fishing shop,29885,00453935-n,fishing%1:04:00::,
24830,24830,telephone,26479,04401088-n,telephone%1:06:00::,
24831,24831,Cellular telephone,21980,02992529-n,cellular_telephone%1:06:00::,
24843,24843,mental healthcare center,29857,14379130-n,mental_health%1:26:00::,
24848,24848,lingerie shop,29899,03673450-n,lingerie%1:06:00::,
24851,24851,stationer's,29897,10652703-n,stationer%1:18:00::,
24866,24866,railway station,29905,04049098-n,railway_station%1:06:00::,
24872,24872,secondhand store,29883,00504492-r,second_hand%4:02:00::,
24874,24874,secondhand store,29883,01640482-s,secondhand%5:00:00:old:01,
24876,24876,secondhand store,29883,04428634-n,thriftshop%1:06:00::,
24880,24880,deceased,29867,00095280-a,dead%3:00:01::,
24885,24885,physical rehabilitation hospital,29921,00400995-n,physical_rehabilitation%1:04:00::,
24893,24893,language school,29911,08282950-n,language_school%1:14:00::,
24895,24895,acetone,29925,03805725-n,nail_polish%1:06:00::,
24897,24897,acetone,29925,15003969-n,remover%1:27:00::,
24899,24899,fringe,29929,03397762-n,fringe%1:06:00::,
24900,24900,laundry cart,29923,03648431-n,laundry_cart%1:06:00::,
24904,24904,World Autism Awareness Day,29927,02554922-v,encourage%2:41:00::,
24910,24910,ski trausers,29933,04489008-n,trouser%1:06:00::,
24911,24911,sack race,29939,07463470-n,sack_race%1:11:00::,
24915,24915,fly a kite,29943,02140965-v,fly%2:39:00::,
24916,24916,game of hula hoop,29941,03548402-n,hula-hoop%1:06:00::,
24918,24918,tag,29945,00145024-n,tag%1:04:00::,
24919,24919,game of yo-yo,29947,04613555-n,yo-yo%1:06:00::,
24923,24923,sport facility,29919,08227214-n,club%1:14:00::,
24931,24931,go for a walk,29952,00284101-n,stroll%1:04:00::,
24940,24940,animal shelter,29913,14539960-n,protection%1:26:00::,
24942,24942,animal shelter,29913,02526611-s,sheltered%5:00:00:invulnerable:00,
24943,24943,Annunciation,29957,06747190-n,annunciation%1:10:00::,
24944,24944,Annunciation,29957,15186147-n,annunciation%1:28:00::,
24945,24945,spinning tops game,29949,04454240-n,top%1:06:03::,
24948,24948,rede,29959,00872886-v,advise%2:32:00::,
24949,24949,driving school,29961,08279184-n,driving_school%1:14:00::,
24950,24950,chapel,29963,03007130-n,chapel%1:06:00::,
24952,24952,senior education classroom,29915,00885297-n,adult_education%1:04:00::,
24955,24955,authenticate,29955,00664276-v,authenticate%2:31:00::,
24957,24957,crafts store,29909,03485655-n,handicraft%1:06:00::,
24959,24959,disability certificate,29971,14548343-n,handicap%1:26:00::,
24961,24961,vegetable oil shop,29975,07673397-n,vegetable_oil%1:13:00::,
24965,24965,snipper shop,29977,10689564-n,tailor%1:18:00::,
24969,24969,DIY store,29979,03493911-n,hardware_store%1:06:00::,
24971,24971,ink cartridges supplier,29981,03571706-n,ink_cartridge%1:06:00::,
24973,24973,ink cartridges supplier,29981,10677271-n,supplier%1:18:00::,
24976,24976,paintings store,29983,03876519-n,picture%1:06:01::,
24978,24978,chasuble,29965,03010795-n,chasuble%1:06:00::,
24979,24979,death certificate,29969,06471345-n,certificate%1:10:00::,
24980,24980,death certificate,29969,13962498-n,death%1:26:00::,
24982,24982,medical examination center,29967,02993546-n,center%1:06:00::,
24983,24983,apiculture store,29991,00916285-n,beekeeping%1:04:00::,
24986,24986,ecologic food store,29993,02906478-a,ecological%3:01:00::,
24992,24992,serigraphy shop,29996,04219718-n,silkscreen%1:06:00::,
24998,24998,kitchen furniture store,29989,08003525-n,furniture_company%1:14:00::,
25000,25000,liturgical object,29998,02994312-a,liturgical%3:01:00::,
25002,25002,liturgical object,29998,06183652-n,liturgics%1:09:00::,
25004,25004,liturgical object,29998,01033184-n,liturgy%1:04:00::,
25007,25007,glassworks,29973,10132145-n,glass_cutter%1:18:00::,
25010,25010,glassworks,29973,03439260-n,glassworks%1:06:00::,
25013,25013,vestry,30004,04532504-n,vestry%1:06:00::,
25014,25014,evaluator,30006,10066732-n,evaluator%1:18:00::,
25018,25018,personal information,30010,00311044-s,particular%5:00:00:careful:00,
25021,25021,personal information,30010,06635944-n,details%1:10:00::,
25024,25024,personal information,30010,08462320-n,data%1:14:00::,
25034,25034,strike,30002,01236164-v,hit%2:35:01::,
25038,25038,strike,30002,01566705-v,bang_up%2:35:00::,
25051,25051,world,30015,09270894-n,world%1:17:00::,
25052,25052,planet,30015,09270894-n,earth%1:17:00::,
25054,25054,planet,30015,09394646-n,planet%1:17:01::,
25056,25056,spanish embassy,30023,03282295-n,embassy%1:06:00::,
25058,25058,cookie,8312,07635155-n,cookie%1:13:00::,
25064,25064,wineshop,30027,07891726-n,wine%1:13:00::,
25067,25067,copy shop,29987,03924811-n,photocopy%1:06:00::,
25069,25069,sewing machine shop,29985,04179913-n,sewing_machine%1:06:00::,
25079,25079,lay,30042,02056880-a,profane%3:00:00::,
25087,25087,gargle,30038,07384023-n,gargle%1:11:00::,
25109,25109,fellation,30068,00855169-n,fellatio%1:04:00::,
25111,25111,cunnilingus,30069,00854876-n,oral_sex%1:04:00::,
25113,25113,cunnilingus,30069,00855055-n,cunnilingus%1:04:00::,
25117,25117,life ring,30036,03662719-n,life_buoy%1:06:00::,
25121,25121,life ring,30036,03364340-n,float%1:06:00::,
25126,25126,rinse out,30032,00037138-v,gargle%2:29:00::,
25145,25145,spread toothpaste,30086,01447868-v,squeeze%2:35:00::,
25170,25170,spirometry,30096,01005473-n,spirometry%1:04:00::,
25335,25335,take medicines,30120,00084230-v,medicate%2:29:00::,
25341,25341,take medicines,30120,01156834-v,consume%2:34:00::,
25347,25347,take medicines,30120,02771485-a,oral%3:01:00::,
25357,25357,pulse oximeter,30138,03868643-n,oximeter%1:06:00::,
25360,25360,cephalic perimeter,30140,02844273-a,cranial%3:01:00::,
25363,25363,cephalic perimeter,30140,05101261-n,circumference%1:07:00::,
25364,25364,aerosol,30127,02682922-n,aerosol%1:06:00::,
25370,25370,reflex test,30136,01759326-v,elicit%2:37:00::,
25382,25382,reflex test,30136,05296253-n,tendon%1:08:00::,
25385,25385,compression bandage,30144,03082656-n,compression_bandage%1:06:00::,
25388,25388,clean with gauze,30150,03430091-n,gauze%1:06:01::,
25397,25397,nasal spectacles,30142,02978781-a,rhinal%3:01:00::,
25424,25424,left hand,30168,05565548-n,left_hand%1:08:00::,
25434,25434,place nasogastric intubation,30162,01058539-n,nasogastric_feeding%1:04:00::,
25443,25443,place nasogastric intubation,30162,01422172-v,cannulate%2:35:00::,
25462,25462,inhaled medication,30182,03571280-n,inhaler%1:06:00::,
25463,25463,inhaled medication,30182,03571155-n,inhalant%1:06:00::,
25494,25494,person with nasal spectacles,30190,00185465-v,oxygenate%2:30:00::,
25496,25496,person with nasal spectacles,30190,13531149-n,oxygenation%1:22:00::,
25498,25498,person with nasal spectacles,30190,00308269-v,oxygenize%2:30:01::,
25500,25500,person with nasal spectacles,30190,00321195-n,cannulation%1:04:00::,
25502,25502,apply a sticking plaster,30176,03957420-n,plaster%1:06:00::,
25505,25505,radiographer,30192,10503965-n,radiographer%1:18:00::,
25558,25558,listing,30207,06481320-n,list%1:10:00::,
25561,25561,listing,30207,00946755-v,number%2:32:01::,
25564,25564,perceive,30194,02106006-v,feel%2:39:00::,
25565,25565,sense,30194,02106006-v,sense%2:39:00::,
25569,25569,sense,30194,02106506-v,perceive%2:39:00::,
25573,25573,sense,30194,05651971-n,sense%1:09:02::,
25575,25575,chocolate shop,30211,07601999-n,chocolate%1:13:00::,
25576,25576,videoclub,30213,04534520-n,videotape%1:06:01::,
25578,25578,videoclub,30213,01111375-n,rental%1:04:00::,
25582,25582,handbag store,30219,02774152-n,bag%1:06:02::,
25583,25583,Madagascar,30204,08962187-n,madagascar%1:15:00::,
25584,25584,category,30205,07997703-n,category%1:14:00::,
25587,25587,mattress store,30222,03731164-n,mattress%1:06:00::,
25592,25592,support for Down syndrome,30235,14159623-n,mongolism%1:26:00::,
25598,25598,what is your address?,30231,06787150-n,address%1:10:02::,
25601,25601,what is your address?,30231,08491027-n,address%1:15:00::,
25602,25602,support for Cri du chat syndrome,30237,02556126-v,support%2:41:00::,
25603,25603,support for Cri du chat syndrome,30237,02453889-v,support%2:41:01::,
25604,25604,support for Cri du chat syndrome,30237,02219094-v,support%2:40:00::,
25605,25605,support for Cri du chat syndrome,30237,00895304-v,defend%2:32:00::,
25607,25607,Cri du chat syndrome,30239,14304060-n,syndrome%1:26:00::,
25608,25608,Cri du chat syndrome,30239,14151139-n,genetic_disease%1:26:00::,
25609,25609,bush,30241,13112664-n,bush%1:20:00::,
25610,25610,motorcycle store,30215,03790512-n,motorcycle%1:06:00::,
25614,25614,ray of light,30243,11428023-n,ray%1:19:00::,
25618,25618,European Parliament,30247,02968325-a,european%3:01:00::,
25623,25623,encephalogram,30249,07004241-n,electroencephalogram%1:10:00::,
25625,25625,touchscreen,30225,04458843-n,touch_screen%1:06:00::,
25644,25644,tablet switch,30223,04372370-n,switch%1:06:01::,
25645,25645,tablet switch,30223,03485407-n,hand-held_computer%1:06:00::,
25649,25649,accessible web,30227,04718999-n,handiness%1:07:00::,
25651,25651,accessible web,30227,06359193-n,site%1:10:00::,
25682,25682,aunt,30276,09823502-n,aunt%1:18:00::,
25683,25683,nephew,30287,10353355-n,nephew%1:18:00::,
25685,25685,niece,30303,10357613-n,niece%1:18:00::,
25747,25747,cry with laughter,30393,00031820-v,laugh%2:29:00::,
25750,25750,cry with laughter,30393,06878404-n,laugh%1:10:02::,
25751,25751,synagogue,30405,04374735-n,synagogue%1:06:00::,
25753,25753,interior decoration store,30413,00608354-n,interior_decoration%1:04:00::,
25756,25756,electric supplies warehouse,30417,02826877-a,electric%3:01:00::,
25758,25758,electric supplies warehouse,30417,01057200-n,provision%1:04:01::,
25760,25760,electric supplies warehouse,30417,04551055-n,warehouse%1:06:00::,
25763,25763,home appliance store,30419,03528263-n,home_appliance%1:06:00::,
25791,25791,photography supply store,30422,02942699-n,camera%1:06:00::,
25794,25794,photography supply store,30422,00620554-n,photography%1:04:01::,
25797,25797,photography supply store,30422,10426749-n,photographer%1:18:00::,
25806,25806,mosque,30395,03788195-n,mosque%1:06:00::,
25810,25810,cousin,30362,09972010-n,cousin%1:18:00::,
25819,25819,young's clothes shop,30426,02879309-n,dress_shop%1:06:00::,
25825,25825,ice skates,30450,03558404-n,ice_skate%1:06:00::,
25828,25828,headbutt,30458,01236009-v,headbutt%2:35:00::,
25834,25834,nursing control,30460,08624385-n,post%1:15:00::,
25845,25845,sausage tapa,30409,07581607-n,canape%1:13:00::,
25859,25859,sausage tapa,30409,07675627-n,sausage%1:13:00::,
25876,25876,hospital box,30466,02884011-n,box%1:06:01::,
25877,25877,sling,30472,04239436-n,sling%1:06:00::,
25882,25882,beverages store,30444,03871371-n,package_store%1:06:00::,
25889,25889,hospital admission,30464,01248191-n,admission%1:04:00::,
25892,25892,granddaddies,30482,10143172-n,grandparent%1:18:00::,
25897,25897,archipelago,30492,09203827-n,archipelago%1:17:00::,
25904,25904,gastrostomy button,30475,00675064-n,gastrostomy%1:04:00::,
25916,25916,decide,30510,00679389-v,choose%2:31:02::,
25917,25917,prefer,30510,00679389-v,prefer%2:31:00::,
25925,25925,prefer,30510,00697589-v,decide%2:31:00::,
25926,25926,cachopo,30508,07880458-n,schnitzel%1:13:00::,
25932,25932,covered swimming pool,30514,01692786-a,indoor%3:00:00::,
25934,25934,Interactive White Board,30512,06261922-n,hypermedia%1:10:00::,
25936,25936,Interactive White Board,30512,03211616-n,board%1:06:03::,
25938,25938,beach,30518,09217230-n,beach%1:17:00::,
25943,25943,toilet articles,30524,04447443-n,toiletry%1:06:00::,
25944,25944,rosebush,30522,12620196-n,rosebush%1:20:00::,
25946,25946,cook,30526,09963574-n,chef%1:18:01::,
25948,25948,cook,30526,09963320-n,cook%1:18:00::,
25950,25950,nerve cell,30533,05465567-n,nerve_cell%1:08:00::,
25967,25967,park ranger,30494,10092098-n,fire_warden%1:18:00::,
25979,25979,roller skating,30573,00448958-n,roller_skating%1:04:00::,
25981,25981,ice skating,30577,00448640-n,ice_skating%1:04:00::,
26001,26001,roller skate,30602,04102618-n,roller_skate%1:06:00::,
26004,26004,ferry,30612,03329663-n,ferry%1:06:00::,
26005,26005,ferryboat,30612,03329663-n,ferryboat%1:06:00::,
26010,26010,adventurer,30616,09606009-n,adventurer%1:18:00::,
26015,26015,adventurer,30616,10072708-n,explorer%1:18:00::,
26020,26020,adventurer,30616,00065791-a,adventurous%3:00:00::,
26025,26025,adventurer,30616,00250119-s,brave%5:00:00:bold:00,
26030,26030,adventurer,30616,00796315-n,adventure%1:04:00::,
26044,26044,shopping cart,30618,04204347-n,shopping_cart%1:06:00::,
26064,26064,silverware,30624,04221424-n,silverware%1:06:00::,
26066,26066,silverware,30624,03153375-n,cutlery%1:06:00::,
26075,26075,toothpaste and brush,30614,04453298-n,toothpaste%1:06:00::,
26076,26076,toothpaste and brush,30614,04453156-n,toothbrush%1:06:00::,
26078,26078,extort,30627,02581073-v,blackmail%2:41:00::,
26080,26080,extort,30627,02241767-v,blackmail%2:40:00::,
26082,26082,extort,30627,02241107-v,extort%2:40:00::,
26084,26084,extort,30627,02241621-v,extort%2:40:01::,
26086,26086,be ashamed,30632,01792097-v,embarrass%2:37:00::,
26087,26087,indifference,30634,07505676-n,indifference%1:12:00::,
26091,26091,unfaithful,30630,00960971-a,unfaithful%3:00:01::,
26108,26108,bandage,30654,01303547-v,bind%2:35:08::,
26109,26109,pull hair,30658,00071803-v,pull%2:29:00::,
26112,26112,pull hair,30658,00017352-a,abused%3:00:01::,
26124,26124,superiority,30640,04889000-n,superiority%1:07:02::,
26127,26127,blame myself,30642,00727991-v,blame%2:31:00::,
26130,26130,blame myself,30642,00842772-v,blame%2:32:01::,
26131,26131,trocar,30666,03555564-n,hypodermic_needle%1:06:00::,
26132,26132,trocar,30666,02951170-n,cannula%1:06:00::,
26135,26135,phoropter,30664,02889406-a,ophthalmic%3:01:00::,
26137,26137,glycerin suppository,30670,04361381-n,suppository%1:06:00::,
26138,26138,microenema,30671,00695944-n,enema%1:04:00::,
26145,26145,optometry,30661,00632716-n,optometry%1:04:00::,
26146,26146,optometry,30661,05739043-n,diagnostic_test%1:09:00::,
26148,26148,garden,30608,03417345-n,garden%1:06:00::,
26151,26151,protective equipment,30684,03872495-n,pad%1:06:00::,
26157,26157,elbow gear,30682,03268645-n,elbow_pad%1:06:00::,
26162,26162,student residence,30676,03224893-n,dorm%1:06:00::,
26164,26164,sniff,30650,02124748-v,smell%2:39:01::,
26166,26166,sniff,30650,02125032-v,sniff%2:39:00::,
26168,26168,knee gear,30680,03623198-n,knee_pad%1:06:00::,
26174,26174,harassment,30645,01035199-v,browbeat%2:32:00::,
26175,26175,harassment,30645,01222477-n,bullying%1:04:00::,
26195,26195,nasal spray,30707,02754103-n,spray%1:06:00::,
26207,26207,electrodes,30694,03274796-n,electrode%1:06:00::,
26214,26214,meningeal sign,30718,02761251-a,meningeal%3:01:00::,
26225,26225,ophthalmoscope,30735,03850613-n,ophthalmoscope%1:06:00::,
26237,26237,rectal tube,30747,02933426-a,rectal%3:01:00::,
26241,26241,evoked potentials,30731,11494076-n,evoked_potential%1:19:00::,
26255,26255,eyepatch,30709,03309356-n,eyepatch%1:06:00::,
26264,26264,external ear exam,30769,03858183-n,otoscope%1:06:00::,
26266,26266,external ear exam,30769,06062842-n,rhinolaryngology%1:09:00::,
26268,26268,external ear exam,30769,02533109-v,screen%2:41:01::,
26270,26270,external ear exam,30769,05248667-n,auditory_meatus%1:08:00::,
26271,26271,surgical stapler,30772,04303497-n,stapler%1:06:00::,
26273,26273,hot water bag,30774,03543735-n,hot-water_bottle%1:06:00::,
26303,26303,allergy test,30780,00639975-n,testing%1:04:00::,
26305,26305,allergy test,30780,00791078-n,test%1:04:00::,
26306,26306,staple a wound,30786,01367069-v,staple%2:35:00::,
26308,26308,reflex test,30787,00863513-n,reflex%1:04:00::,
26312,26312,have a CT,30797,00901083-n,imaging%1:04:00::,
